,Employee_No,Late_minutes,Early_minutes,isLate,isEarly,isHoliday,isOT,holiday_hours,OT_hours,Working_Time,count,project_code,isLate%,isEarly%,isHoliday%
343,1170,450.93333333333334,2126.4166666666665,46,146,1,2,10.116111111111111,499.62361111111113,2333.8125,211,196.0,0.21800947867298578,0.6919431279620853,0.004739336492890996
344,1174,11071.466666666667,209.9,86,7,1,2,2.8666666666666667,14.886944444444444,466.0941666666667,95,1.0,0.9052631578947369,0.07368421052631578,0.010526315789473684
345,1177,4759.783333333334,825.0,107,28,3,3,26.0,220.49222222222224,2631.470277777778,289,203.0,0.370242214532872,0.09688581314878893,0.010380622837370242
346,1178,4069.6833333333334,647.35,101,93,0,0,0.0,85.87250000000002,1784.6955555555555,196,187.0,0.5153061224489796,0.4744897959183674,0.0
347,1181,1252.1833333333334,2059.05,87,202,5,0,42.38805555555555,36.565,2625.222777777778,293,179.2,0.29692832764505117,0.689419795221843,0.017064846416382253
348,1184,363.8,323.9,48,51,1,0,10.06638888888889,286.87361111111113,1218.9125,104,187.0,0.46153846153846156,0.49038461538461536,0.009615384615384616
349,1188,129.55,17107.5,14,439,6,5,64.9725,465.3388888888889,5137.060277777778,493,169.0,0.028397565922920892,0.8904665314401623,0.012170385395537525
350,1192,0.0,240.0,0,8,0,0,0.0,20.0,96.0,8,199.0,0.0,1.0,0.0
351,1194,46.016666666666666,2575.483333333333,2,89,1,0,10.0,75.07916666666665,924.3441666666666,91,193.0,0.02197802197802198,0.978021978021978,0.01098901098901099
352,1195,133.03333333333333,10961.033333333333,6,298,19,17,191.26916666666668,386.07194444444445,3299.6991666666668,321,193.0,0.018691588785046728,0.9283489096573209,0.059190031152647975
353,1197,0.0,876.7666666666667,0,17,0,0,0.0,28.30194444444444,195.91472222222222,17,193.0,0.0,1.0,0.0
354,1205,0.0,6921.233333333334,0,68,2,0,25.288333333333334,198.19361111111112,925.5475,68,193.0,0.0,1.0,0.029411764705882353
355,1206,1104.65,5498.016666666666,97,403,24,0,234.35111111111112,414.56194444444446,5235.398611111111,534,195.0,0.18164794007490637,0.7546816479400749,0.0449438202247191
356,1207,37.81666666666667,1171.15,5,128,5,0,45.58416666666667,87.69166666666666,1303.8052777777777,136,195.0,0.03676470588235294,0.9411764705882353,0.03676470588235294
357,1208,0.0,9362.183333333332,0,97,0,4,0.0,394.5105555555556,1405.0469444444445,103,179.1,0.0,0.941747572815534,0.0
358,1209,134.63333333333333,8618.266666666666,6,332,8,0,77.34944444444444,186.0863888888889,3509.3991666666666,356,196.0,0.016853932584269662,0.9325842696629213,0.02247191011235955
359,1210,0.0,22110.133333333335,0,234,14,0,193.75,861.1822222222222,3596.6844444444446,263,193.0,0.0,0.8897338403041825,0.053231939163498096
360,1211,0.0,30.0,0,1,0,0,0.0,3.0,12.5,1,196.0,0.0,1.0,0.0
361,1212,1738.2166666666667,6688.333333333333,127,319,1,0,8.875555555555556,157.7325,3798.328611111111,446,1.0,0.28475336322869954,0.7152466367713004,0.002242152466367713
362,1214,989.95,2073.65,93,133,1,1,9.19111111111111,10.86916666666668,2443.7722222222224,276,179.1,0.33695652173913043,0.48188405797101447,0.0036231884057971015
363,1218,59.25,806.9166666666666,9,44,1,0,10.334722222222222,126.13944444444445,616.5880555555556,53,190.0,0.16981132075471697,0.8301886792452831,0.018867924528301886
364,1222,6280.816666666667,1093.55,344,69,2,5,18.23,239.88944444444445,3978.111388888889,448,189.0,0.7678571428571429,0.15401785714285715,0.004464285714285714
365,1223,32.78333333333333,170.15,3,13,0,0,0.0,11.744722222222224,134.5677777777778,16,1.0,0.1875,0.8125,0.0
366,1231,90.73333333333333,1228.1833333333334,1,42,0,0,0.0,31.837777777777774,439.3075,43,193.0,0.023255813953488372,0.9767441860465116,0.0
367,1235,0.0,169.0,0,4,0,0,0.0,2.783333333333333,41.6,4,193.0,0.0,1.0,0.0
368,1238,0.0,14.9,0,4,0,0,0.0,1.41,37.60333333333333,4,193.0,0.0,1.0,0.0
369,1240,0.0,1916.0,0,52,0,0,0.0,169.0,668.9333333333333,52,197.0,0.0,1.0,0.0
370,1244,0.0,149.0,0,6,0,0,0.0,16.0,72.48333333333333,6,198.1,0.0,1.0,0.0
371,1245,0.0,3483.0,0,115,0,0,0.0,238.60000000000002,1331.65,115,197.0,0.0,1.0,0.0
372,1246,0.0,691.0,0,15,0,0,0.0,45.0,191.51666666666668,15,197.0,0.0,1.0,0.0
373,1248,0.0,5949.0,0,171,0,0,0.0,391.3333333333333,2017.4833333333333,171,197.0,0.0,1.0,0.0
374,1249,0.0,3085.0,0,77,0,0,0.0,229.99999999999997,974.4166666666666,77,197.0,0.0,1.0,0.0
375,1250,4.0,4093.0,2,93,1,0,12.233333333333333,282.93333333333334,1206.15,95,197.0,0.021052631578947368,0.9789473684210527,0.010526315789473684
376,1252,0.0,2790.0,0,81,0,0,0.0,249.0,1024.5,81,197.0,0.0,1.0,0.0
377,1263,1524.4666666666667,358.35,81,24,0,0,0.0,92.6925,1220.2183333333332,127,196.0,0.6377952755905512,0.1889763779527559,0.0
378,1267,230.01666666666668,0.0,1,0,0,0,0.0,0.0,5.1575,1,198.0,1.0,0.0,0.0
379,1269,67.23333333333333,5131.066666666667,12,343,24,0,243.7163888888889,467.2994444444444,4296.730833333333,416,199.1,0.028846153846153848,0.8245192307692307,0.057692307692307696
380,1272,0.6,2759.7,1,97,0,0,0.0,30.79694444444445,967.7113888888889,106,1.0,0.009433962264150943,0.9150943396226415,0.0
381,1273,303.1333333333333,4970.2,6,76,0,0,0.0,83.46555555555555,876.3497222222222,85,1.0,0.07058823529411765,0.8941176470588236,0.0
382,1278,526.8833333333333,7826.433333333333,38,286,9,0,87.91777777777779,561.1833333333334,3955.855,366,196.0,0.10382513661202186,0.7814207650273224,0.02459016393442623
383,1279,205.33333333333334,2643.4166666666665,21,146,20,0,192.4802777777778,195.74277777777777,3379.321388888889,349,200.0,0.06017191977077364,0.4183381088825215,0.05730659025787966
384,1281,61.050000000000004,809.1333333333333,2,34,0,0,0.0,29.677777777777774,365.61527777777775,36,196.0,0.05555555555555555,0.9444444444444444,0.0
385,1285,495.6333333333333,5483.183333333333,78,380,6,0,57.824444444444445,313.71472222222224,4757.021111111111,484,196.0,0.16115702479338842,0.7851239669421488,0.012396694214876033
386,1286,157.28333333333336,9367.55,7,263,3,0,29.99888888888889,165.2438888888889,2843.0291666666667,282,196.0,0.024822695035460994,0.9326241134751773,0.010638297872340425
387,1290,0.0,359.1166666666667,0,17,0,0,0.0,7.639999999999999,166.62416666666667,17,194.0,0.0,1.0,0.0
388,1296,0.0,0.0,0,0,3,0,33.0,84.0,394.5,35,199.1,0.0,0.0,0.08571428571428572
389,1303,0.0,66.78333333333333,0,1,0,0,0.0,0.580000000000001,10.193055555555556,1,193.0,0.0,1.0,0.0
390,1304,3923.9,2291.6,68,46,2,3,22.80611111111111,194.80055555555555,1570.8552777777777,164,203.0,0.4146341463414634,0.2804878048780488,0.012195121951219513
391,1305,8.100000000000001,0.6166666666666667,2,1,0,0,0.0,0.004444444444444081,24.899722222222223,3,1.0,0.6666666666666666,0.3333333333333333,0.0
392,1306,1515.4,2832.366666666667,117,307,2,0,17.42722222222222,308.4038888888889,3743.989722222222,425,1.0,0.2752941176470588,0.7223529411764706,0.004705882352941176
393,1308,2479.1666666666665,3797.1666666666665,141,252,2,2,17.135555555555555,365.53527777777776,3566.9566666666665,397,1.0,0.35516372795969775,0.6347607052896725,0.005037783375314861
394,1312,3.0,1155.9,1,36,0,0,0.0,26.099722222222216,396.3647222222222,39,189.0,0.02564102564102564,0.9230769230769231,0.0
395,1313,10.616666666666667,937.0333333333333,1,23,0,0,0.0,19.301111111111116,243.24305555555557,24,193.0,0.041666666666666664,0.9583333333333334,0.0
396,1314,0.0,1097.8,0,40,1,0,9.65,27.81611111111112,402.5186111111111,40,193.0,0.0,1.0,0.025
397,1318,37.18333333333333,335.68333333333334,1,23,0,0,0.0,19.962500000000002,240.72722222222222,24,193.0,0.041666666666666664,0.9583333333333334,0.0
398,1325,192.31666666666666,1311.0333333333333,6,57,0,2,0.0,59.47472222222222,573.2477777777777,65,1.0,0.09230769230769231,0.8769230769230769,0.0
399,1327,300.0,15335.6,7,378,11,39,119.66916666666667,1328.3236111111112,4924.916944444444,432,193.0,0.016203703703703703,0.875,0.02546296296296296
400,1330,514.1166666666667,1020.0833333333334,33,59,0,0,0.0,58.77333333333334,992.5847222222222,107,199.1,0.308411214953271,0.5514018691588785,0.0
401,1331,284.0,11308.516666666666,14,411,20,42,221.50694444444443,1418.8316666666667,5251.4927777777775,470,187.0,0.029787234042553193,0.874468085106383,0.0425531914893617
402,1332,0.0,172.93333333333334,0,2,0,0,0.0,12.920833333333334,32.80305555555556,2,193.0,0.0,1.0,0.0
403,1334,674.8,1139.75,32,77,1,1,4.589166666666666,68.76388888888889,1030.9097222222222,110,179.1,0.2909090909090909,0.7,0.00909090909090909
404,1336,0.0,90.0,0,2,0,0,0.0,0.0,19.5,2,196.0,0.0,1.0,0.0
405,1337,1291.9666666666667,2750.7,45,98,2,4,23.154444444444444,500.25666666666666,1957.648611111111,168,198.1,0.26785714285714285,0.5833333333333334,0.011904761904761904
406,1339,1563.55,29.05,119,6,0,0,0.0,3.8863888888888876,1419.685,165,179.1,0.7212121212121212,0.03636363636363636,0.0
407,1342,0.11666666666666667,32117.183333333334,1,296,2,0,23.0,301.6147222222222,3518.9011111111113,298,179.1,0.003355704697986577,0.9932885906040269,0.006711409395973154
408,1351,173.35,392.6166666666667,1,17,0,0,0.0,9.01777777777778,166.07555555555555,18,190.0,0.05555555555555555,0.9444444444444444,0.0
409,1357,327.31666666666666,2438.2,47,223,8,0,79.82166666666667,205.51805555555555,2753.386111111111,280,194.1,0.16785714285714284,0.7964285714285714,0.02857142857142857
410,1359,31.566666666666666,1162.1666666666667,5,100,5,0,49.64416666666666,232.0897222222222,1195.1661111111111,107,195.0,0.04672897196261682,0.9345794392523364,0.04672897196261682
411,1361,398.31666666666666,457.85,25,43,0,0,0.0,1.9955555555555602,649.2302777777778,74,196.0,0.33783783783783783,0.581081081081081,0.0
412,1362,110.43333333333334,3914.4166666666665,16,199,3,0,24.21388888888889,111.30861111111112,2164.4130555555557,224,196.0,0.07142857142857142,0.8883928571428571,0.013392857142857142
413,1365,136.76666666666665,127.25,26,25,3,0,29.5,97.73305555555555,747.7477777777777,72,198.1,0.3611111111111111,0.3472222222222222,0.041666666666666664
414,1366,32.5,839.5666666666667,5,73,1,0,9.166666666666666,152.87611111111113,913.4852777777778,83,198.1,0.060240963855421686,0.8795180722891566,0.012048192771084338
415,1367,206.03333333333333,956.6166666666667,33,103,4,0,36.63416666666667,213.28333333333333,1502.9086111111112,142,198.1,0.2323943661971831,0.7253521126760564,0.028169014084507043
416,1369,0.0,94.46666666666667,0,4,0,0,0.0,4.999999999999999,42.574444444444445,4,198.1,0.0,1.0,0.0
417,1375,0.0,0.0,0,0,0,0,0.0,7.0,16.0,1,199.1,0.0,0.0,0.0
418,1377,65.71666666666667,6091.15,2,150,1,0,12.296666666666667,231.13444444444445,1691.2333333333333,152,193.0,0.013157894736842105,0.9868421052631579,0.006578947368421052
419,1381,2487.7166666666667,3389.5333333333333,137,203,3,0,22.83416666666667,239.95388888888888,2999.2044444444446,345,1.0,0.39710144927536234,0.5884057971014492,0.008695652173913044
420,1383,487.3833333333333,2899.766666666667,47,85,10,10,123.55972222222222,941.2366666666667,2614.5391666666665,195,200.0,0.24102564102564103,0.4358974358974359,0.05128205128205128
421,1385,476.4,129.5,62,19,0,0,0.0,49.772499999999994,702.7594444444444,81,1.0,0.7654320987654321,0.2345679012345679,0.0
422,1386,91.35,4606.216666666666,4,215,13,20,131.8202777777778,615.69,2607.2941666666666,242,195.0,0.01652892561983471,0.8884297520661157,0.05371900826446281
423,1388,737.5666666666666,57517.416666666664,5,424,10,15,117.29305555555555,1678.536111111111,6145.2538888888885,456,1.0,0.010964912280701754,0.9298245614035088,0.021929824561403508
424,1390,247.28333333333333,2924.9666666666667,5,108,4,0,36.29416666666667,25.75111111111111,1064.9302777777777,113,194.1,0.04424778761061947,0.9557522123893806,0.035398230088495575
425,1398,854.15,4773.1,71,303,5,8,58.13027777777778,639.7580555555555,4102.56,407,193.0,0.17444717444717445,0.7444717444717445,0.012285012285012284
426,1399,0.0,27558.283333333333,0,378,8,23,84.38138888888889,1208.1544444444444,4656.344722222222,403,1.0,0.0,0.9379652605459057,0.019851116625310174
427,1406,822.6,155.0,33,15,0,0,0.0,15.117777777777778,484.1025,53,193.0,0.6226415094339622,0.2830188679245283,0.0
428,1407,37.0,1961.1833333333334,1,52,0,0,0.0,54.75472222222223,564.4411111111111,53,193.0,0.018867924528301886,0.9811320754716981,0.0
429,1408,47.1,83.0,2,2,0,0,0.0,5.813055555555554,42.91888888888889,4,193.0,0.5,0.5,0.0
430,1409,18.45,571.0333333333333,1,39,0,0,0.0,6.842777777777773,376.00805555555553,40,194.1,0.025,0.975,0.0
431,1417,0.0,252.28333333333333,0,9,0,0,0.0,7.366388888888889,92.57111111111111,9,196.0,0.0,1.0,0.0
432,1420,72.43333333333334,6993.283333333334,4,277,7,0,68.69083333333333,202.73694444444448,2828.5419444444447,283,196.0,0.014134275618374558,0.9787985865724381,0.024734982332155476
433,1423,13.0,4.0,2,1,0,0,0.0,6.783333333333333,42.85,4,198.0,0.5,0.25,0.0
434,1424,230.75,26.65,49,10,2,0,20.414722222222224,134.30416666666665,854.7408333333333,80,198.1,0.6125,0.125,0.025
435,1425,86.58333333333333,1426.9333333333334,34,171,9,0,90.11861111111111,341.6041666666667,2435.319722222222,230,198.1,0.14782608695652175,0.7434782608695653,0.0391304347826087
436,1430,172.1,1214.5666666666666,8,56,1,0,9.0,81.24722222222223,809.595,83,189.0,0.0963855421686747,0.6746987951807228,0.012048192771084338
437,1431,637.1833333333333,10591.733333333334,30,303,4,1,57.70361111111111,800.3905555555556,4045.3063888888887,364,196.0,0.08241758241758242,0.8324175824175825,0.01098901098901099
438,1432,1304.7833333333333,735.6666666666666,31,51,0,0,0.0,102.06388888888888,769.9947222222222,82,1.0,0.3780487804878049,0.6219512195121951,0.0
439,1433,207.73333333333335,926.7666666666667,15,38,0,1,0.0,73.55722222222222,516.3180555555556,54,1.0,0.2777777777777778,0.7037037037037037,0.0
440,1434,128.61666666666667,5763.8,7,212,7,17,69.63888888888889,431.1113888888889,2444.174722222222,238,194.1,0.029411764705882353,0.8907563025210085,0.029411764705882353
441,1435,155.43333333333334,828.7666666666667,5,22,0,0,0.0,23.083333333333332,272.6761111111111,28,200.0,0.17857142857142858,0.7857142857142857,0.0
442,1436,1563.0666666666666,11231.75,33,397,11,38,102.49444444444444,967.5019444444445,4828.458611111111,471,193.0,0.07006369426751592,0.8428874734607219,0.02335456475583864
443,1437,2293.3166666666666,12.616666666666667,18,2,0,0,0.0,21.013611111111114,175.77,20,1.0,0.9,0.1,0.0
444,1439,243.7,697.3333333333334,23,70,2,0,19.5,70.50694444444444,1032.1897222222221,111,199.1,0.2072072072072072,0.6306306306306306,0.018018018018018018
445,1440,387.34999999999997,475.93333333333334,18,39,0,2,0.0,128.60027777777776,590.6441666666667,59,203.0,0.3050847457627119,0.6610169491525424,0.0
446,1441,404.81666666666666,989.0666666666667,8,23,0,0,0.0,78.0338888888889,361.8280555555556,31,196.0,0.25806451612903225,0.7419354838709677,0.0
447,1443,143.93333333333334,892.65,10,37,0,0,0.0,34.34444444444445,475.8566666666667,49,194.1,0.20408163265306123,0.7551020408163265,0.0
448,1444,748.7166666666667,2496.5333333333333,59,183,8,21,66.33083333333333,319.5222222222222,2493.9494444444445,270,179.1,0.21851851851851853,0.6777777777777778,0.02962962962962963
449,1446,5632.166666666667,864.0666666666666,97,31,10,19,90.17027777777778,455.9747222222222,2490.6375,258,200.0,0.375968992248062,0.12015503875968993,0.03875968992248062
450,1447,0.0,0.0,0,0,0,0,0.0,34.5,151.5,13,182.0,0.0,0.0,0.0
451,1448,1.9,1352.4,1,83,5,0,42.86555555555555,37.35555555555557,829.09,87,195.0,0.011494252873563218,0.9540229885057471,0.05747126436781609
452,1450,138.48333333333332,4931.966666666666,3,226,11,0,105.62583333333333,383.2369444444444,2558.7075,233,198.1,0.012875536480686695,0.9699570815450643,0.04721030042918455
453,1452,0.0,967.0,0,25,0,0,0.0,37.599999999999994,323.71666666666664,30,195.0,0.0,0.8333333333333334,0.0
454,1453,0.0,474.7833333333333,0,34,0,0,0.0,94.36472222222223,408.27777777777777,34,188.0,0.0,1.0,0.0
455,1454,107.48333333333332,6782.566666666667,5,163,7,0,69.81527777777778,81.92777777777778,1742.5097222222223,172,189.0,0.029069767441860465,0.9476744186046512,0.040697674418604654
456,1458,0.0,627.1666666666666,0,37,0,0,0.0,15.226666666666663,354.67277777777775,37,194.1,0.0,1.0,0.0
457,1459,231.31666666666666,4107.966666666666,6,166,5,0,48.61972222222222,97.60527777777779,1737.086388888889,175,194.1,0.03428571428571429,0.9485714285714286,0.02857142857142857
458,1461,0.0,162.8,0,4,0,0,0.0,2.000000000000001,40.71333333333334,4,196.0,0.0,1.0,0.0
459,1462,0.0,847.0,0,24,0,0,0.0,70.0,300.1166666666667,24,169.0,0.0,1.0,0.0
460,1463,77.75,2640.266666666667,18,158,7,0,70.1825,277.01972222222224,1926.026388888889,179,198.1,0.1005586592178771,0.88268156424581,0.03910614525139665
461,1464,48.4,3959.3,6,237,10,0,98.20555555555555,326.63416666666666,2575.7505555555554,244,198.1,0.02459016393442623,0.9713114754098361,0.040983606557377046
462,1465,0.7166666666666667,717.3666666666667,1,55,1,0,9.433333333333334,72.13111111111111,588.0872222222222,56,198.1,0.017857142857142856,0.9821428571428571,0.017857142857142856
463,1467,65.35000000000001,730.0666666666666,8,53,1,0,10.0,115.42444444444445,721.4413888888889,66,198.1,0.12121212121212122,0.803030303030303,0.015151515151515152
464,1468,2.0166666666666666,4782.183333333333,2,213,6,0,60.17888888888889,274.0805555555556,2294.8325,216,198.1,0.009259259259259259,0.9861111111111112,0.027777777777777776
465,1470,153.31666666666666,74.85000000000001,21,10,1,0,11.0,81.50055555555555,524.8477777777778,50,198.1,0.42,0.2,0.02
466,1472,4.166666666666666,1280.1166666666666,2,53,0,0,0.0,62.98250000000001,633.3008333333333,61,198.1,0.03278688524590164,0.8688524590163934,0.0
467,1473,0.0,645.9666666666667,0,20,0,0,0.0,41.75,232.51611111111112,20,198.1,0.0,1.0,0.0
468,1474,0.0,1082.2333333333333,0,67,2,0,18.683333333333334,206.07611111111112,836.1133333333333,68,198.1,0.0,0.9852941176470589,0.029411764705882353
469,1475,1.2666666666666666,1154.0333333333333,1,83,1,0,9.282777777777778,69.48472222222222,862.7186111111112,86,198.1,0.011627906976744186,0.9651162790697675,0.011627906976744186
470,1476,5.416666666666667,414.0333333333333,1,36,2,0,20.0,126.42833333333334,617.6294444444444,55,198.1,0.01818181818181818,0.6545454545454545,0.03636363636363636
471,1477,0.0,5069.5,0,166,12,0,134.0,332.8333333333333,1929.325,168,199.1,0.0,0.9880952380952381,0.07142857142857142
472,1478,0.0,4979.5,0,166,10,0,115.0,334.0,1928.9916666666666,168,199.1,0.0,0.9880952380952381,0.05952380952380952
473,1479,19.466666666666665,4051.0833333333335,1,101,7,0,72.90027777777777,127.10888888888888,1328.6269444444445,126,199.1,0.007936507936507936,0.8015873015873016,0.05555555555555555
474,1484,1.0,0.0,1,0,14,110,200.0,2175.173333333333,3201.173333333333,224,169.0,0.004464285714285714,0.0,0.0625
475,1485,0.0,737.0,0,29,0,0,0.0,53.3,371.5833333333333,34,195.0,0.0,0.8529411764705882,0.0
476,1486,0.0,1249.0,0,42,0,0,0.0,62.983333333333334,542.8,51,195.0,0.0,0.8235294117647058,0.0
477,1487,312.0,607.0,1,15,0,0,0.0,19.633333333333333,168.75,16,184.0,0.0625,0.9375,0.0
478,1488,0.0,949.0,0,24,0,0,0.0,60.5,301.31666666666666,25,184.0,0.0,0.96,0.0
479,1490,287.1,773.7666666666667,42,43,0,0,0.0,293.9188888888889,1080.815,86,187.0,0.4883720930232558,0.5,0.0
480,1491,1024.5833333333333,101.11666666666666,148,24,3,0,33.704166666666666,387.75805555555553,1963.8766666666666,176,187.0,0.8409090909090909,0.13636363636363635,0.017045454545454544
481,1492,0.0,1521.5666666666666,0,40,1,0,9.626944444444444,16.328333333333333,410.18833333333333,41,189.0,0.0,0.975609756097561,0.024390243902439025
482,1493,11.633333333333333,3068.45,2,81,1,0,9.911388888888888,64.91333333333333,871.9286111111111,84,189.0,0.023809523809523808,0.9642857142857143,0.011904761904761904
483,1495,0.0,352.9,0,26,0,0,0.0,16.155277777777776,256.03694444444443,26,193.0,0.0,1.0,0.0
484,1498,15.566666666666666,27.816666666666666,4,6,0,0,0.0,6.467222222222225,96.93083333333334,10,193.0,0.4,0.6,0.0
485,1499,772.2166666666667,11306.75,11,293,12,0,128.17444444444445,290.81194444444446,3198.97,304,193.0,0.03618421052631579,0.9638157894736842,0.039473684210526314
486,1504,216.73333333333335,13841.866666666667,5,405,8,0,84.58333333333333,537.1588888888889,5240.783888888889,507,196.0,0.009861932938856016,0.7988165680473372,0.015779092702169626
487,1512,145.36666666666667,1288.6166666666666,7,65,0,0,0.0,41.64833333333334,642.1294444444444,73,196.0,0.0958904109589041,0.8904109589041096,0.0
488,1515,0.0,1524.0,0,29,0,0,0.0,83.0,369.4,29,197.0,0.0,1.0,0.0
489,1517,0.0,7120.0,0,168,0,0,0.0,383.0333333333333,2005.7,168,197.0,0.0,1.0,0.0
490,1518,24.933333333333334,704.4666666666667,10,67,2,0,19.20722222222222,119.88777777777777,941.4675,90,198.1,0.1111111111111111,0.7444444444444445,0.022222222222222223
491,1525,0.0,0.0,0,0,0,0,0.0,7.0,16.0,1,199.1,0.0,0.0,0.0
492,1526,0.0,0.0,0,0,3,0,33.5,76.5,436.5,41,199.1,0.0,0.0,0.07317073170731707
493,1528,421.96666666666664,16.733333333333334,46,5,1,0,12.0,37.41583333333333,514.5541666666667,54,200.0,0.8518518518518519,0.09259259259259259,0.018518518518518517
494,1529,150.88333333333333,0.0,12,0,0,0,0.0,8.34888888888889,111.63861111111112,12,200.0,1.0,0.0,0.0
495,1531,0.0,1107.0,0,29,0,0,0.0,96.0,375.45,29,197.0,0.0,1.0,0.0
496,1532,0.0,7061.0,0,173,0,0,0.0,371.5,2034.1833333333334,173,197.0,0.0,1.0,0.0
497,1534,912.6333333333333,159.2,80,35,4,0,41.932500000000005,92.83999999999999,1173.4875,121,200.0,0.6611570247933884,0.2892561983471074,0.03305785123966942
498,1538,404.34999999999997,2837.5666666666666,10,89,0,1,0.0,105.33416666666668,2047.3322222222223,222,196.0,0.04504504504504504,0.4009009009009009,0.0
499,1539,996.8166666666667,2870.3333333333335,101,296,0,0,0.0,189.8097222222222,3637.4591666666665,409,1.0,0.2469437652811736,0.7237163814180929,0.0
500,1540,320.55,4959.966666666666,16,343,0,0,0.0,180.09861111111113,3277.2566666666667,363,1.0,0.0440771349862259,0.9449035812672176,0.0
501,1541,0.0,0.0,0,0,0,0,0.0,0.0,51.0,6,1.0,0.0,0.0,0.0
502,1543,149.11666666666667,369.1333333333333,20,52,0,0,0.0,35.80694444444445,618.9594444444444,72,1.0,0.2777777777777778,0.7222222222222222,0.0
503,1545,253.88333333333333,574.6166666666667,43,54,2,0,18.651944444444446,243.3713888888889,1256.2716666666668,112,190.0,0.38392857142857145,0.48214285714285715,0.017857142857142856
504,1547,62.03333333333333,5.116666666666667,5,3,0,0,0.0,2.8025000000000015,73.63444444444444,8,190.0,0.625,0.375,0.0
505,1548,0.0,2104.0,0,66,2,0,19.21666666666667,43.533333333333346,744.6,74,184.0,0.0,0.8918918918918919,0.02702702702702703
506,1549,2.9,1143.7333333333333,1,46,0,0,0.0,51.192499999999995,493.23,47,196.0,0.02127659574468085,0.9787234042553191,0.0
507,1550,322.48333333333335,4410.9,10,158,2,0,18.151944444444446,108.47166666666666,1703.1586111111112,172,196.0,0.05813953488372093,0.9186046511627907,0.011627906976744186
508,1551,423.16666666666663,625.3,3,34,0,1,0.0,23.980000000000004,361.4602777777778,38,196.0,0.07894736842105263,0.8947368421052632,0.0
509,1552,707.05,231.8,17,5,0,0,0.0,14.916944444444445,197.8413888888889,22,196.0,0.7727272727272727,0.22727272727272727,0.0
510,1556,0.0,167.11666666666667,0,9,0,0,0.0,12.307500000000001,96.09277777777778,9,194.0,0.0,1.0,0.0
511,1558,0.0,3128.0,0,120,0,0,0.0,249.51666666666665,1377.65,120,197.0,0.0,1.0,0.0
512,1559,0.0,2682.0,0,99,0,0,0.0,300.0,1235.7,99,197.0,0.0,1.0,0.0
513,1560,65.0,674.0,1,33,0,0,0.0,87.91666666666667,405.15,34,197.0,0.029411764705882353,0.9705882352941176,0.0
514,1561,0.0,1051.4333333333334,0,51,2,0,18.82,119.05,613.5738888888889,53,198.1,0.0,0.9622641509433962,0.03773584905660377
515,1563,0.0,483.6,0,14,0,0,0.0,32.05777777777778,166.11777777777777,14,198.1,0.0,1.0,0.0
516,1565,0.0,100.0,0,5,0,0,0.0,11.000000000000002,57.66666666666667,5,198.0,0.0,1.0,0.0
517,1566,85.61666666666667,10781.766666666666,21,447,30,0,310.98833333333334,382.19388888888886,4811.078888888889,473,198.1,0.04439746300211417,0.945031712473573,0.06342494714587738
518,1567,0.0,30.0,0,1,14,0,159.5,503.0,2564.5,229,199.1,0.0,0.004366812227074236,0.0611353711790393
519,1569,15.566666666666666,42.05,3,6,0,0,0.0,6.329722222222223,88.03055555555555,9,193.0,0.3333333333333333,0.6666666666666666,0.0
520,1571,70.1,0.0,7,0,0,0,0.0,5.647222222222222,64.9661111111111,7,200.0,1.0,0.0,0.0
521,1573,88.16666666666667,514.0,17,44,2,0,20.12361111111111,38.330000000000005,613.7555555555556,63,200.0,0.2698412698412698,0.6984126984126984,0.031746031746031744
522,1574,0.0,420.0,0,14,15,0,169.5,508.5,2653.5,238,199.1,0.0,0.058823529411764705,0.06302521008403361
523,1575,405.4166666666667,8586.9,15,277,7,8,73.42,418.91277777777776,3259.1241666666665,309,169.0,0.04854368932038835,0.8964401294498382,0.022653721682847898
524,1578,245.1,1702.25,2,69,0,5,0.0,136.26638888888888,800.0116666666667,76,169.0,0.02631578947368421,0.9078947368421053,0.0
525,1580,93.25,1041.3333333333333,2,44,0,1,0.0,44.00111111111111,467.6588888888889,47,196.0,0.0425531914893617,0.9361702127659575,0.0
526,1581,58.983333333333334,562.8833333333333,1,27,0,0,0.0,23.897499999999997,284.5783333333333,28,196.0,0.03571428571428571,0.9642857142857143,0.0
527,1582,23.95,719.85,3,43,0,0,0.0,35.79833333333333,456.3225,46,196.0,0.06521739130434782,0.9347826086956522,0.0
528,1583,142.28333333333336,1476.3666666666666,2,40,0,0,0.0,32.109722222222224,425.1425,42,196.0,0.047619047619047616,0.9523809523809523,0.0
529,1584,18.15,1007.7666666666667,2,46,0,0,0.0,36.44833333333334,479.6947222222222,48,196.0,0.041666666666666664,0.9583333333333334,0.0
530,1585,86.85,2697.4333333333334,1,67,0,0,0.0,54.07111111111111,701.0813888888889,68,196.0,0.014705882352941176,0.9852941176470589,0.0
531,1586,141.38333333333333,2116.9833333333336,2,43,0,0,0.0,33.89611111111111,463.08166666666665,45,196.0,0.044444444444444446,0.9555555555555556,0.0
532,1587,56.96666666666667,1183.4166666666667,1,31,0,0,0.0,51.62194444444444,359.17333333333335,32,196.0,0.03125,0.96875,0.0
533,1589,0.0,415.6666666666667,0,30,0,0,0.0,75.56611111111111,352.4938888888889,30,188.0,0.0,1.0,0.0
534,1590,0.0,464.78333333333336,0,33,0,0,0.0,88.96833333333333,393.71472222222224,33,188.0,0.0,1.0,0.0
